"endpoint_id","patient_id","quantity","required_for_gate","split_rhat","rank_normalized_split_rhat","folded_split_rhat","mcmc_ess","tail_mcmc_ess","relative_mcmc_ess","chain_mean_range","diagnostic_available","failure_code","failure_message"
"lambda_scale_minus","3","reference_x_squared/u_log_lambda",TRUE,1.08329723359971,1.08329723359971,1.01156787978722,13.6063393622265,76.9076468572088,0.0136063393622265,0.39171765559232,TRUE,NA,NA
"lambda_scale_minus","6","forward_raw_weight_contribution",TRUE,1.00834857861622,1.0060387869634,1.00834857861622,87.4213165039247,129.602338079767,0.0874213165039247,0.017555673922891,TRUE,NA,NA
"lambda_scale_minus","6","reference_x/u_log_lambda",TRUE,1.0636971348499,1.0636971348499,1.00410614531329,33.5931722510372,91.5420558975711,0.0335931722510372,0.106233835521086,TRUE,NA,NA
"lambda_scale_minus","6","reference_x_squared/u_log_lambda",TRUE,1.0636971348499,1.0636971348499,1,33.5931722510372,91.5420558975711,0.0335931722510372,0.292181270428671,TRUE,NA,NA
"lambda_scale_minus","16","forward_raw_weight_contribution",TRUE,1.01796232564987,1.01123699519195,1.01796232564987,167.008849402968,175.403428049486,0.167008849402968,0.000952056290123626,TRUE,NA,NA
"lambda_scale_minus","16","reference_x/u_log_lambda",TRUE,1.02498324471978,1.02498324471978,1.00464704656711,70.0097850830474,140.014591940588,0.0700097850830474,0.0137374602423292,TRUE,NA,NA
"lambda_scale_minus","16","reference_x_squared/u_log_lambda",TRUE,1.02498324471978,1.02498324471978,1.00188750394886,70.0097850830474,140.014591940588,0.0700097850830474,0.0400794625099694,TRUE,NA,NA
"lambda_scale_minus","20","forward_raw_weight_contribution",TRUE,1.00359873998631,1.00353567082773,1.00359873998631,158.363607636828,185.736347025621,0.158363607636828,0.0192169857871746,TRUE,NA,NA
"lambda_scale_minus","20","reference_x/u_log_lambda",TRUE,1.01980796567293,1.01980796567293,1.00096241292805,120.246132877316,179.393969401195,0.120246132877316,0.119397584608484,TRUE,NA,NA
"lambda_scale_minus","20","reference_x_squared/u_log_lambda",TRUE,1.01980796567293,1.01980796567293,1,120.246132877316,179.393969401195,0.120246132877316,0.389685753073571,TRUE,NA,NA
"lambda_scale_minus","55","forward_raw_weight_contribution",TRUE,1.11405393074479,1.11405393074479,1.03204675734699,10.3569166787898,87.9847212021278,0.0103569166787898,0.062887143077231,TRUE,NA,NA
"lambda_scale_minus","55","reference_x/u_log_lambda",TRUE,1.13878946521116,1.13878946521116,1.03596098845507,8.79028751485585,12.4534184461719,0.00879028751485585,0.065581101011783,TRUE,NA,NA
"lambda_scale_minus","55","reference_x_squared/u_log_lambda",TRUE,1.13878946521116,1.13878946521116,1.03530029272637,8.79028751485585,12.4534184461719,0.00879028751485585,0.285613461479615,TRUE,NA,NA
